,game_date,Home_Team,Away_Team,Period,Clock,Home_Team_Skaters,Away_Team_Skaters,Home_Team_Goals,Away_Team_Goals,Team,Player,Event,X_Coordinate,Y_Coordinate,Detail_1,Detail_2,Detail_3,Detail_4,Player_2,X_Coordinate_2,Y_Coordinate_2,Time_Remaining,event_id,TeamIdentity,std_X,std_X_2,std_Y,std_Y_2,euc_dist,Score_Differential,Game_State,timeElapsed,secLastTeamEvent,secLastAnyEvent,Manpower,Posession_Change,HQ_Pass
24442,2021-01-31,Toronto Six,Connecticut Whale,2,3:39,5,4,2,0,Toronto Six,Shiann Darkangelo,Play,195,22,Direct,,,,Taytum Clairmont,192.0,65.0,219,1077,Home Team,195,192.0,22,65.0,43.104524124504614,2,Lead,"[2, 2]",2,2,Advantage,No,Yes
24443,2021-01-31,Toronto Six,Connecticut Whale,2,3:38,5,4,2,0,Toronto Six,Taytum Clairmont,Play,187,69,Direct,,,,Taylor Woods,163.0,67.0,218,1078,Home Team,187,163.0,69,67.0,24.08318915758459,2,Lead,"[1, 1]",1,1,Advantage,No,Yes
24444,2021-01-31,Toronto Six,Connecticut Whale,2,3:32,5,4,2,0,Toronto Six,Taylor Woods,Play,128,64,Direct,,,,Lindsay Eastwood,134.0,13.0,212,1079,Home Team,128,134.0,64,13.0,51.35172830587107,2,Lead,"[6, 6]",6,6,Advantage,No,Yes
24445,2021-01-31,Toronto Six,Connecticut Whale,2,3:30,5,4,2,0,Toronto Six,Lindsay Eastwood,Play,152,13,Direct,,,,Taylor Woods,133.0,34.0,210,1080,Home Team,152,133.0,13,34.0,28.319604517012596,2,Lead,"[2, 2]",2,2,Advantage,No,Yes
24446,2021-01-31,Toronto Six,Connecticut Whale,2,3:28,5,4,2,0,Toronto Six,Taylor Woods,Play,144,38,Direct,,,,Mikyla Grant-Mentis,166.0,69.0,208,1081,Home Team,144,166.0,38,69.0,38.01315561749642,2,Lead,"[2, 2]",2,2,Advantage,No,Yes
24447,2021-01-31,Toronto Six,Connecticut Whale,2,3:27,5,4,2,0,Toronto Six,Mikyla Grant-Mentis,Play,149,64,Direct,,,,Taylor Woods,132.0,45.0,207,1082,Home Team,149,132.0,64,45.0,25.495097567963924,2,Lead,"[1, 1]",1,1,Advantage,No,Yes
24448,2021-01-31,Toronto Six,Connecticut Whale,2,3:24,5,4,2,0,Toronto Six,Taylor Woods,Play,129,42,Direct,,,,Mikyla Grant-Mentis,156.0,77.0,204,1083,Home Team,129,156.0,42,77.0,44.20407221060069,2,Lead,"[3, 3]",3,3,Advantage,No,Yes
24449,2021-01-31,Toronto Six,Connecticut Whale,2,3:20,5,4,2,0,Toronto Six,Mikyla Grant-Mentis,Play,159,72,Direct,,,,Shiann Darkangelo,182.0,62.0,200,1084,Home Team,159,182.0,72,62.0,25.079872407968914,2,Lead,"[4, 4]",4,4,Advantage,No,Yes
24450,2021-01-31,Toronto Six,Connecticut Whale,2,3:14,5,4,2,0,Toronto Six,Shiann Darkangelo,Play,154,74,Direct,,,,Taytum Clairmont,191.0,69.0,194,1085,Home Team,154,191.0,74,69.0,37.336309405188935,2,Lead,"[6, 6]",6,6,Advantage,No,Yes
24451,2021-01-31,Toronto Six,Connecticut Whale,2,3:09,5,4,2,0,Toronto Six,Taytum Clairmont,Play,188,11,Direct,,,,Taylor Woods,132.0,18.0,189,1086,Home Team,188,132.0,11,18.0,56.43580423808985,2,Lead,"[5, 5]",5,5,Advantage,No,Yes
24454,2021-01-31,Toronto Six,Connecticut Whale,2,3:03,5,4,2,0,Toronto Six,Mikyla Grant-Mentis,Play,173,81,Direct,,,,Shiann Darkangelo,195.0,64.0,183,1089,Home Team,173,195.0,81,64.0,27.802877548915692,2,Lead,"[0, 0]",0,0,Advantage,No,No
24455,2021-01-31,Toronto Six,Connecticut Whale,2,3:01,5,4,2,0,Toronto Six,Shiann Darkangelo,Incomplete Play,191,55,Direct,,,,Lindsay Eastwood,171.0,37.0,181,1090,Home Team,191,171.0,55,37.0,26.90724809414742,2,Lead,"[2, 2]",2,2,Advantage,No,No
24458,2021-01-31,Toronto Six,Connecticut Whale,2,2:56,5,4,2,0,Toronto Six,Shiann Darkangelo,Play,186,63,Direct,,,,Mikyla Grant-Mentis,157.0,61.0,176,1093,Home Team,186,157.0,63,61.0,29.068883707497267,2,Lead,"[1, 1]",1,1,Advantage,No,Yes
24462,2021-01-31,Toronto Six,Connecticut Whale,2,2:50,5,4,2,0,Toronto Six,Taytum Clairmont,Play,182,78,Direct,,,,Mikyla Grant-Mentis,138.0,77.0,170,1097,Home Team,182,138.0,78,77.0,44.01136216933078,2,Lead,"[2, 2]",2,2,Advantage,No,Yes
24463,2021-01-31,Toronto Six,Connecticut Whale,2,2:46,5,4,2,0,Toronto Six,Mikyla Grant-Mentis,Play,137,50,Direct,,,,Taylor Woods,142.0,21.0,166,1098,Home Team,137,142.0,50,21.0,29.427877939124322,2,Lead,"[4, 4]",4,4,Advantage,No,Yes
24464,2021-01-31,Toronto Six,Connecticut Whale,2,2:44,5,4,2,0,Toronto Six,Taylor Woods,Play,143,20,Direct,,,,Mikyla Grant-Mentis,142.0,55.0,164,1099,Home Team,143,142.0,20,55.0,35.014282800023196,2,Lead,"[2, 2]",2,2,Advantage,No,Yes
24469,2021-01-31,Toronto Six,Connecticut Whale,2,2:35,5,4,2,0,Toronto Six,Elaine Chuli,Play,25,19,Direct,,,,Shiann Darkangelo,123.0,5.0,155,1104,Home Team,25,123.0,19,5.0,98.99494936611666,2,Lead,"[2, 2]",2,2,Advantage,No,Yes
24471,2021-01-31,Toronto Six,Connecticut Whale,2,2:31,5,4,2,0,Toronto Six,Shiann Darkangelo,Incomplete Play,143,4,Indirect,,,,Megan Quinn,132.0,81.0,151,1106,Home Team,143,132.0,4,81.0,77.78174593052024,2,Lead,"[2, 2]",2,2,Advantage,No,No
24475,2021-01-31,Toronto Six,Connecticut Whale,2,2:22,5,4,2,0,Toronto Six,Elaine Chuli,Play,7,34,Indirect,,,,Sarah Steele,4.0,36.0,142,1110,Home Team,7,4.0,34,36.0,3.6055512754639887,2,Lead,"[1, 1]",1,1,Advantage,No,Yes
24476,2021-01-31,Toronto Six,Connecticut Whale,2,2:17,5,4,2,0,Toronto Six,Sarah Steele,Play,28,47,Direct,,,,Megan Quinn,45.0,77.0,137,1111,Home Team,28,45.0,47,77.0,34.48187929913333,2,Lead,"[5, 5]",5,5,Advantage,No,Yes
24477,2021-01-31,Toronto Six,Connecticut Whale,2,2:14,5,4,2,0,Toronto Six,Megan Quinn,Play,105,74,Direct,,,,Breanne Wilson-Bennett,109.0,67.0,134,1112,Home Team,105,109.0,74,67.0,8.06225774829855,2,Lead,"[3, 3]",3,3,Advantage,No,Yes
24482,2021-01-31,Toronto Six,Connecticut Whale,2,2:08,5,4,2,0,Toronto Six,Megan Quinn,Play,138,82,Indirect,,,,Amy Curlew,190.0,77.0,128,1117,Home Team,138,190.0,82,77.0,52.23983154643591,2,Lead,"[1, 1]",1,1,Advantage,No,Yes
24483,2021-01-31,Toronto Six,Connecticut Whale,2,2:02,5,4,2,0,Toronto Six,Amy Curlew,Play,160,78,Direct,,,,Megan Quinn,132.0,81.0,122,1118,Home Team,160,132.0,78,81.0,28.16025568065745,2,Lead,"[6, 6]",6,6,Advantage,No,Yes
24484,2021-01-31,Toronto Six,Connecticut Whale,2,2:02,5,4,2,0,Toronto Six,Megan Quinn,Play,132,81,Direct,,,,Breanne Wilson-Bennett,192.0,68.0,122,1119,Home Team,132,192.0,81,68.0,61.39218191268331,2,Lead,"[0, 0]",0,0,Advantage,No,Yes
24485,2021-01-31,Toronto Six,Connecticut Whale,2,1:52,5,4,2,0,Toronto Six,Breanne Wilson-Bennett,Play,165,11,Direct,,,,Sarah Steele,128.0,14.0,112,1120,Home Team,165,128.0,11,14.0,37.12142238654117,2,Lead,"[10, 10]",10,10,Advantage,No,Yes
24486,2021-01-31,Toronto Six,Connecticut Whale,2,1:50,5,4,2,0,Toronto Six,Sarah Steele,Play,127,17,Direct,,,,Megan Quinn,132.0,62.0,110,1121,Home Team,127,132.0,17,62.0,45.276925690687094,2,Lead,"[2, 2]",2,2,Advantage,No,Yes
24490,2021-01-31,Toronto Six,Connecticut Whale,2,1:39,5,5,2,0,Connecticut Whale,Emma Vlasic,Play,69,74,Direct,,,,Alyssa Wohlfeiler,116.0,56.0,99,1125,Away Team,131,84.0,11,29.0,50.32891812864648,-2,Trail,"[4, 4]",4,4,Even,No,Yes
24494,2021-01-31,Toronto Six,Connecticut Whale,2,1:32,5,5,2,0,Connecticut Whale,Alyssa Wohlfeiler,Incomplete Play,170,84,Indirect,,,,Laurel Hill,114.0,67.0,92,1129,Away Team,30,86.0,1,18.0,58.523499553598135,-2,Trail,"[1, 1]",1,1,Even,No,No
24500,2021-01-31,Toronto Six,Connecticut Whale,2,1:21,5,5,2,0,Toronto Six,Natalie Marcuzzi,Play,149,6,Indirect,,,,Emily Fluke,199.0,45.0,81,1135,Home Team,149,199.0,6,45.0,63.41135544995076,2,Lead,"[3, 3]",3,3,Even,No,Yes
24503,2021-01-31,Toronto Six,Connecticut Whale,2,1:10,5,5,2,0,Connecticut Whale,Kaycie Anderson,Incomplete Play,64,6,Direct,,,,Maddie Bishop,88.0,46.0,70,1138,Away Team,136,112.0,79,39.0,46.647615158762406,-2,Trail,"[1, 1]",1,1,Even,No,No
24505,2021-01-31,Toronto Six,Connecticut Whale,2,1:02,5,5,2,0,Toronto Six,Emma Greco,Incomplete Play,53,81,Indirect,,,,Emily Fluke,100.0,82.0,62,1140,Home Team,53,100.0,81,82.0,47.01063709417264,2,Lead,"[4, 4]",4,4,Even,No,No
24507,2021-01-31,Toronto Six,Connecticut Whale,2,0:55,5,5,2,0,Connecticut Whale,Maggie LaGue,Play,99,3,Direct,,,,Sarah Schwenzfeier,88.0,19.0,55,1142,Away Team,101,112.0,82,66.0,19.416487838947603,-2,Trail,"[5, 5]",5,5,Even,No,No
24508,2021-01-31,Toronto Six,Connecticut Whale,2,0:52,5,5,2,0,Connecticut Whale,Sarah Schwenzfeier,Incomplete Play,90,37,Direct,,,,Kaycie Anderson,124.0,39.0,52,1143,Away Team,110,76.0,48,46.0,34.058772731852805,-2,Trail,"[3, 3]",3,3,Even,No,No
24510,2021-01-31,Toronto Six,Connecticut Whale,2,0:51,5,5,2,0,Toronto Six,Julie Allen,Incomplete Play,89,43,Direct,,,,Emily Fluke,99.0,80.0,51,1145,Home Team,89,99.0,43,80.0,38.3275357934736,2,Lead,"[0, 0]",0,0,Even,No,No
24514,2021-01-31,Toronto Six,Connecticut Whale,2,0:43,5,5,2,0,Connecticut Whale,Hanna Beattie,Play,110,11,Indirect,,,,Shannon Doyle,81.0,77.0,43,1149,Away Team,90,119.0,74,8.0,72.09022125087424,-2,Trail,"[0, 0]",0,0,Even,No,Yes
24515,2021-01-31,Toronto Six,Connecticut Whale,2,0:39,5,5,2,0,Connecticut Whale,Shannon Doyle,Play,67,82,Indirect,,,,Amanda Conway,95.0,82.0,39,1150,Away Team,133,105.0,3,3.0,28.0,-2,Trail,"[4, 4]",4,4,Even,No,Yes
24516,2021-01-31,Toronto Six,Connecticut Whale,2,0:37,5,5,2,0,Connecticut Whale,Amanda Conway,Play,92,79,Direct,,,,Shannon Doyle,78.0,80.0,37,1151,Away Team,108,122.0,6,5.0,14.035668847618199,-2,Trail,"[2, 2]",2,2,Even,No,Yes
24517,2021-01-31,Toronto Six,Connecticut Whale,2,0:36,5,5,2,0,Connecticut Whale,Shannon Doyle,Play,76,78,Direct,,,,Hanna Beattie,69.0,33.0,36,1152,Away Team,124,131.0,7,52.0,45.541190146942796,-2,Trail,"[1, 1]",1,1,Even,No,Yes
24518,2021-01-31,Toronto Six,Connecticut Whale,2,0:34,5,5,2,0,Connecticut Whale,Hanna Beattie,Play,77,25,Direct,,,,Janine Weber,110.0,33.0,34,1153,Away Team,123,90.0,60,52.0,33.955853692699286,-2,Trail,"[2, 2]",2,2,Even,No,Yes
24519,2021-01-31,Toronto Six,Connecticut Whale,2,0:33,5,5,2,0,Connecticut Whale,Janine Weber,Play,110,33,Direct,,,,Maeve Reilly,119.0,16.0,33,1154,Away Team,90,81.0,52,69.0,19.235384061671343,-2,Trail,"[1, 1]",1,1,Even,No,Yes
24522,2021-01-31,Toronto Six,Connecticut Whale,2,0:30,5,5,2,0,Toronto Six,Sarah Steele,Play,29,75,Direct,,,,Lindsay Eastwood,25.0,21.0,30,1157,Home Team,29,25.0,75,21.0,54.14794548272354,2,Lead,"[1, 1]",1,1,Even,No,Yes
24523,2021-01-31,Toronto Six,Connecticut Whale,2,0:28,5,5,2,0,Toronto Six,Lindsay Eastwood,Incomplete Play,29,7,Indirect,,,,Mikyla Grant-Mentis,98.0,8.0,28,1158,Home Team,29,98.0,7,8.0,69.00724599634447,2,Lead,"[2, 2]",2,2,Even,No,No
24525,2021-01-31,Toronto Six,Connecticut Whale,2,0:25,5,5,2,0,Toronto Six,Shiann Darkangelo,Play,86,2,Direct,,,,Mikyla Grant-Mentis,130.0,4.0,25,1160,Home Team,86,130.0,2,4.0,44.04543109109048,2,Lead,"[0, 0]",0,0,Even,No,No
24529,2021-01-31,Toronto Six,Connecticut Whale,2,0:20,5,5,2,0,Connecticut Whale,Emma Vlasic,Play,77,69,Direct,,,,Shannon Doyle,54.0,66.0,20,1164,Away Team,123,146.0,16,19.0,23.19482700948641,-2,Trail,"[0, 0]",0,0,Even,No,No
24530,2021-01-31,Toronto Six,Connecticut Whale,2,0:19,5,5,2,0,Connecticut Whale,Shannon Doyle,Play,54,66,Direct,,,,Hanna Beattie,73.0,36.0,19,1165,Away Team,146,127.0,19,49.0,35.510561809129406,-2,Trail,"[1, 1]",1,1,Even,No,No
24532,2021-01-31,Toronto Six,Connecticut Whale,2,0:15,5,5,2,0,Toronto Six,Mikyla Grant-Mentis,Incomplete Play,95,71,Indirect,,,,Taytum Clairmont,120.0,67.0,15,1167,Home Team,95,120.0,71,67.0,25.317977802344327,2,Lead,"[1, 1]",1,1,Even,No,No
24534,2021-01-31,Toronto Six,Connecticut Whale,2,0:14,5,5,2,0,Toronto Six,Sarah Steele,Incomplete Play,90,75,Direct,,,,Taytum Clairmont,107.0,78.0,14,1169,Home Team,90,107.0,75,78.0,17.262676501632072,2,Lead,"[0, 0]",0,0,Even,No,No
24537,2021-01-31,Toronto Six,Connecticut Whale,2,0:08,5,5,2,0,Toronto Six,Shiann Darkangelo,Incomplete Play,175,68,Direct,,,,Taytum Clairmont,177.0,46.0,8,1172,Home Team,175,177.0,68,46.0,22.09072203437452,2,Lead,"[3, 3]",3,3,Even,No,No
24541,2021-01-31,Toronto Six,Connecticut Whale,3,19:58,5,5,2,0,Toronto Six,Mikyla Grant-Mentis,Play,83,37,Direct,,,,Lindsay Eastwood,72.0,23.0,1198,1176,Home Team,83,72.0,37,23.0,17.804493814764854,2,Lead,"[1, 1]",1,1,Even,No,Yes
24542,2021-01-31,Toronto Six,Connecticut Whale,3,19:55,5,5,2,0,Toronto Six,Lindsay Eastwood,Play,107,5,Direct,,,,Shiann Darkangelo,121.0,16.0,1195,1177,Home Team,107,121.0,5,16.0,17.804493814764854,2,Lead,"[3, 3]",3,3,Even,No,Yes
24546,2021-01-31,Toronto Six,Connecticut Whale,3,19:47,5,5,2,0,Connecticut Whale,Maggie LaGue,Incomplete Play,15,29,Direct,,,,Alyssa Wohlfeiler,55.0,6.0,1187,1181,Away Team,185,145.0,56,79.0,46.14108798023731,-2,Trail,"[4, 4]",4,4,Even,No,No
24550,2021-01-31,Toronto Six,Connecticut Whale,3,19:43,5,5,2,0,Connecticut Whale,Laurel Hill,Play,64,70,Direct,,,,Katelynn Russ,117.0,70.0,1183,1185,Away Team,136,83.0,15,15.0,53.0,-2,Trail,"[2, 2]",2,2,Even,No,Yes
24554,2021-01-31,Toronto Six,Connecticut Whale,3,19:38,5,5,2,0,Toronto Six,Megan Quinn,Play,3,24,Indirect,,,,Taytum Clairmont,46.0,83.0,1178,1189,Home Team,3,46.0,24,83.0,73.00684899377592,2,Lead,"[0, 0]",0,0,Even,No,No
24556,2021-01-31,Toronto Six,Connecticut Whale,3,19:34,5,5,2,0,Connecticut Whale,Maggie LaGue,Play,146,6,Direct,,,,Emma Vlasic,164.0,13.0,1174,1191,Away Team,54,36.0,79,72.0,19.313207915827967,-2,Trail,"[1, 1]",1,1,Even,No,No
24558,2021-01-31,Toronto Six,Connecticut Whale,3,19:29,5,5,2,0,Toronto Six,Megan Quinn,Play,23,79,Direct,,,,Mikyla Grant-Mentis,49.0,52.0,1169,1193,Home Team,23,49.0,79,52.0,37.483329627982634,2,Lead,"[1, 1]",1,1,Even,No,No
24560,2021-01-31,Toronto Six,Connecticut Whale,3,19:23,5,5,2,0,Connecticut Whale,Maggie LaGue,Play,118,67,Direct,,,,Alyssa Wohlfeiler,117.0,79.0,1163,1195,Away Team,82,83.0,18,6.0,12.041594578792296,-2,Trail,"[4, 4]",4,4,Even,No,No
24561,2021-01-31,Toronto Six,Connecticut Whale,3,19:20,5,5,2,0,Connecticut Whale,Alyssa Wohlfeiler,Incomplete Play,113,80,Direct,,,,Katelynn Russ,111.0,66.0,1160,1196,Away Team,87,89.0,5,19.0,14.142135623730953,-2,Trail,"[3, 3]",3,3,Even,No,No
24564,2021-01-31,Toronto Six,Connecticut Whale,3,19:11,5,5,2,0,Toronto Six,Mikyla Grant-Mentis,Play,192,70,Indirect,,,,Mackenzie MacNeil,191.0,10.0,1151,1199,Home Team,192,191.0,70,10.0,60.00833275470999,2,Lead,"[6, 6]",6,6,Even,No,Yes
24565,2021-01-31,Toronto Six,Connecticut Whale,3,19:07,5,5,2,0,Toronto Six,Mackenzie MacNeil,Play,191,10,Indirect,,,,Breanne Wilson-Bennett,198.0,22.0,1147,1200,Home Team,191,198.0,10,22.0,13.892443989449804,2,Lead,"[4, 4]",4,4,Even,No,Yes
24566,2021-01-31,Toronto Six,Connecticut Whale,3,18:55,5,5,2,0,Toronto Six,Breanne Wilson-Bennett,Play,184,75,Direct,,,,Taylor Woods,141.0,65.0,1135,1201,Home Team,184,141.0,75,65.0,44.147480109288225,2,Lead,"[12, 12]",12,12,Even,No,Yes
24575,2021-01-31,Toronto Six,Connecticut Whale,3,18:38,5,5,3,0,Toronto Six,Emma Greco,Play,66,11,Direct,,,,Sarah-Eve Coutu Godbout,89.0,7.0,1118,1210,Home Team,66,89.0,11,7.0,23.3452350598575,3,Lead,"[5, 5]",5,5,Even,No,Yes
24579,2021-01-31,Toronto Six,Connecticut Whale,3,18:29,5,5,3,0,Connecticut Whale,Hanna Beattie,Play,3,36,Direct,,,,Maeve Reilly,51.0,8.0,1109,1214,Away Team,197,149.0,49,77.0,55.569775957799216,-3,Trail,"[3, 3]",3,3,Even,No,No
24585,2021-01-31,Toronto Six,Connecticut Whale,3,18:20,5,5,3,0,Connecticut Whale,Shannon Doyle,Play,5,47,Direct,,,,Amanda Conway,29.0,76.0,1100,1220,Away Team,195,171.0,38,9.0,37.64306044943742,-3,Trail,"[3, 3]",3,3,Even,No,Yes
24587,2021-01-31,Toronto Six,Connecticut Whale,3,18:14,5,5,3,0,Connecticut Whale,Shannon Doyle,Play,92,59,Direct,,,,Janine Weber,130.0,18.0,1094,1222,Away Team,108,70.0,26,67.0,55.90169943749475,-3,Trail,"[1, 1]",1,1,Even,No,Yes
24591,2021-01-31,Toronto Six,Connecticut Whale,3,18:05,5,5,3,0,Toronto Six,Lindsay Eastwood,Play,12,19,Direct,,,,Sarah-Eve Coutu Godbout,44.0,6.0,1085,1226,Home Team,12,44.0,19,6.0,34.539832078341085,3,Lead,"[4, 4]",4,4,Even,No,No
24594,2021-01-31,Toronto Six,Connecticut Whale,3,18:00,5,5,3,0,Connecticut Whale,Taylor Marchin,Incomplete Play,115,82,Direct,,,,Grace Klienbach,116.0,72.0,1080,1229,Away Team,85,84.0,3,13.0,10.04987562112089,-3,Trail,"[0, 0]",0,0,Even,No,No
24596,2021-01-31,Toronto Six,Connecticut Whale,3,17:59,5,5,3,0,Toronto Six,Taytum Clairmont,Play,66,37,Direct,,,,Lindsay Eastwood,30.0,12.0,1079,1231,Home Team,66,30.0,37,12.0,43.829214001622255,3,Lead,"[0, 0]",0,0,Even,No,Yes
24597,2021-01-31,Toronto Six,Connecticut Whale,3,17:57,5,5,3,0,Toronto Six,Lindsay Eastwood,Play,26,22,Direct,,,,Sarah Steele,30.0,61.0,1077,1232,Home Team,26,30.0,22,61.0,39.204591567825325,3,Lead,"[2, 2]",2,2,Even,No,Yes
24598,2021-01-31,Toronto Six,Connecticut Whale,3,17:56,5,5,3,0,Toronto Six,Sarah Steele,Play,39,62,Direct,,,,Taytum Clairmont,95.0,78.0,1076,1233,Home Team,39,95.0,62,78.0,58.24087911424414,3,Lead,"[1, 1]",1,1,Even,No,Yes
24602,2021-01-31,Toronto Six,Connecticut Whale,3,17:47,5,5,3,0,Toronto Six,Taytum Clairmont,Play,194,15,Indirect,,,,Shiann Darkangelo,198.0,33.0,1067,1237,Home Team,194,198.0,15,33.0,18.439088914585774,3,Lead,"[3, 3]",3,3,Even,No,Yes
24603,2021-01-31,Toronto Six,Connecticut Whale,3,17:46,5,5,3,0,Toronto Six,Shiann Darkangelo,Play,199,57,Direct,,,,Sarah Steele,175.0,54.0,1066,1238,Home Team,199,175.0,57,54.0,24.186773244895647,3,Lead,"[1, 1]",1,1,Even,No,Yes
24609,2021-01-31,Toronto Six,Connecticut Whale,3,17:40,5,5,3,0,Toronto Six,Lindsay Eastwood,Incomplete Play,132,20,Direct,,,,Mackenzie MacNeil,143.0,20.0,1060,1244,Home Team,132,143.0,20,20.0,11.0,3,Lead,"[1, 1]",1,1,Even,No,No
24613,2021-01-31,Toronto Six,Connecticut Whale,3,17:37,5,5,3,0,Toronto Six,Lindsay Eastwood,Incomplete Play,108,7,Indirect,,,,Natalie Marcuzzi,119.0,11.0,1057,1248,Home Team,108,119.0,7,11.0,11.704699910719626,3,Lead,"[0, 0]",0,0,Even,No,No
24615,2021-01-31,Toronto Six,Connecticut Whale,3,17:35,5,5,3,0,Connecticut Whale,Taylor Marchin,Play,58,81,Direct,,,,Emma Vlasic,89.0,56.0,1055,1250,Away Team,142,111.0,4,29.0,39.824615503479755,-3,Trail,"[0, 0]",0,0,Even,No,Yes
24617,2021-01-31,Toronto Six,Connecticut Whale,3,17:31,5,5,3,0,Connecticut Whale,Katelynn Russ,Incomplete Play,68,71,Indirect,,,,Alyssa Wohlfeiler,93.0,52.0,1051,1252,Away Team,132,107.0,14,33.0,31.40063693621516,-3,Trail,"[1, 1]",1,1,Even,No,No
24624,2021-01-31,Toronto Six,Connecticut Whale,3,17:19,5,5,3,0,Connecticut Whale,Laurel Hill,Incomplete Play,151,81,Indirect,,,,Emma Vlasic,184.0,72.0,1039,1259,Away Team,49,16.0,4,13.0,34.205262752974136,-3,Trail,"[1, 1]",1,1,Even,No,No
24626,2021-01-31,Toronto Six,Connecticut Whale,3,17:15,5,5,3,0,Toronto Six,Emma Greco,Incomplete Play,8,72,Indirect,,,,Sarah-Eve Coutu Godbout,39.0,76.0,1035,1261,Home Team,8,39.0,72,76.0,31.256999216175572,3,Lead,"[0, 0]",0,0,Even,No,No
24628,2021-01-31,Toronto Six,Connecticut Whale,3,17:11,5,5,3,0,Connecticut Whale,Maggie LaGue,Incomplete Play,170,12,Direct,,,,Katelynn Russ,168.0,33.0,1031,1263,Away Team,30,32.0,73,52.0,21.095023109728988,-3,Trail,"[3, 3]",3,3,Even,No,No
24634,2021-01-31,Toronto Six,Connecticut Whale,3,16:56,5,5,3,0,Connecticut Whale,Maggie LaGue,Play,29,36,Indirect,,,,Emma Vlasic,80.0,14.0,1016,1269,Away Team,171,120.0,49,71.0,55.54277630799526,-3,Trail,"[4, 4]",4,4,Even,No,No
24635,2021-01-31,Toronto Six,Connecticut Whale,3,16:54,5,5,3,0,Connecticut Whale,Emma Vlasic,Incomplete Play,78,14,Indirect,,,,Rachael Ade,108.0,25.0,1014,1270,Away Team,122,92.0,71,60.0,31.953090617340923,-3,Trail,"[2, 2]",2,2,Even,No,No
24646,2021-01-31,Toronto Six,Connecticut Whale,3,16:20,5,5,3,0,Toronto Six,Taytum Clairmont,Play,199,28,Direct,,,,Mikyla Grant-Mentis,179.0,17.0,980,1281,Home Team,199,179.0,28,17.0,22.82542442102665,3,Lead,"[7, 7]",7,7,Even,No,Yes
24656,2021-01-31,Toronto Six,Connecticut Whale,3,16:06,5,5,4,0,Connecticut Whale,Taylor Marchin,Incomplete Play,5,67,Direct,,,,Maeve Reilly,33.0,76.0,966,1291,Away Team,195,167.0,18,9.0,29.410882339705488,-4,Trail,"[0, 0]",0,0,Even,No,No
24658,2021-01-31,Toronto Six,Connecticut Whale,3,16:04,5,5,4,0,Toronto Six,Sarah Steele,Incomplete Play,137,5,Direct,,,,Julie Allen,164.0,29.0,964,1293,Home Team,137,164.0,5,29.0,36.124783736376884,4,Lead,"[0, 0]",0,0,Even,No,No
24660,2021-01-31,Toronto Six,Connecticut Whale,3,16:01,5,5,4,0,Connecticut Whale,Elena Orlando,Play,16,5,Indirect,,,,Taylor Marchin,3.0,52.0,961,1295,Away Team,184,197.0,80,33.0,48.76474136094644,-4,Trail,"[0, 0]",0,0,Even,No,No
24661,2021-01-31,Toronto Six,Connecticut Whale,3,15:59,5,5,4,0,Connecticut Whale,Taylor Marchin,Incomplete Play,3,52,Indirect,,,,Amanda Conway,39.0,79.0,959,1296,Away Team,197,161.0,33,6.0,45.0,-4,Trail,"[2, 2]",2,2,Even,No,No
24663,2021-01-31,Toronto Six,Connecticut Whale,3,15:56,5,5,4,0,Toronto Six,Sarah Steele,Play,140,4,Indirect,,,,Amy Curlew,177.0,4.0,956,1298,Home Team,140,177.0,4,4.0,37.0,4,Lead,"[0, 0]",0,0,Even,No,Yes
24664,2021-01-31,Toronto Six,Connecticut Whale,3,15:54,5,5,4,0,Toronto Six,Amy Curlew,Play,177,4,Direct,,,,Emily Fluke,159.0,9.0,954,1299,Home Team,177,159.0,4,9.0,18.681541692269406,4,Lead,"[2, 2]",2,2,Even,No,Yes
24665,2021-01-31,Toronto Six,Connecticut Whale,3,15:54,5,5,4,0,Toronto Six,Emily Fluke,Play,159,9,Direct,,,,Sarah Steele,137.0,6.0,954,1300,Home Team,159,137.0,9,6.0,22.203603311174522,4,Lead,"[0, 0]",0,0,Even,No,Yes
24666,2021-01-31,Toronto Six,Connecticut Whale,3,15:52,5,5,4,0,Toronto Six,Sarah Steele,Play,137,6,Indirect,,,,Emily Fluke,168.0,5.0,952,1301,Home Team,137,168.0,6,5.0,31.01612483854165,4,Lead,"[2, 2]",2,2,Even,No,No
24667,2021-01-31,Toronto Six,Connecticut Whale,3,15:47,5,5,4,0,Toronto Six,Emily Fluke,Incomplete Play,152,3,Indirect,,,,Amy Curlew,175.0,9.0,947,1302,Home Team,152,175.0,3,9.0,23.769728648009423,4,Lead,"[5, 5]",5,5,Even,No,No
24671,2021-01-31,Toronto Six,Connecticut Whale,3,15:43,5,5,4,0,Toronto Six,Sarah Steele,Play,106,19,Indirect,,,,Emily Fluke,118.0,4.0,943,1306,Home Team,106,118.0,19,4.0,19.209372712298546,4,Lead,"[0, 0]",0,0,Even,No,Yes
24677,2021-01-31,Toronto Six,Connecticut Whale,3,15:32,5,5,4,0,Connecticut Whale,Maeve Reilly,Incomplete Play,84,1,Direct,,,,Sarah Schwenzfeier,83.0,9.0,932,1312,Away Team,116,117.0,84,76.0,8.06225774829855,-4,Trail,"[0, 0]",0,0,Even,No,No
